booking_id,passenger_id,flight_id,booking_date,status,seat_number,status_was_unknown,passport_hash,booking_total_amount,payment_count,payments_missing_amount,has_payment
B1910,P1505,UK162,2025-06-10 11:37:36.952,CANCELLED,5C,False,81bc38d9808ebf9f,21554.05,2,0.0,True
B1911,P1181,AI066,2025-05-29 11:37:36.952,PENDING,27C,False,1c27b477c9bebe49,,0,,False
B1912,P1710,6F205,2025-09-09 11:37:36.952,CANCELLED,19D,False,a8a790d66faaf92e,6279.57,1,0.0,True
B1913,P1813,AI124,2025-05-24 11:37:36.952,CONFIRMED,27B,False,63c6702faaecb3de,15295.38,2,0.0,True
B1914,P1766,UK114,2025-10-19 11:37:36.952,PENDING,20A,False,295930ef9e473247,5079.38,1,0.0,True
B1915,P1633,AI231,2025-06-03 11:37:36.952,CANCELLED,18B,False,93217d0125710473,1162.01,1,0.0,True
B1916,P1542,AI113,2025-10-30 11:37:36.952,CONFIRMED,7D,False,c5f3d0ed5c865429,3156.86,1,0.0,True
B1917,P1983,UK180,2025-08-03 11:37:36.952,UNKNOWN,27A,True,f0ab07ae284944c1,,0,,False
B1918,P1314,UK180,2025-10-07 11:37:36.952,CONFIRMED,2B,False,e79a3624583d1416,4095.57,2,0.0,True
B1919,P1990,6F080,2026-03-17 11:37:36.952,PENDING,7C,False,42b86df1f4d18556,,0,,False
B1920,P1796,SJ095,2025-05-11 11:37:36.952,PENDING,14A,False,08d6c20bb86047ff,,0,,False
B1921,P1617,SJ115,2025-04-24 11:37:36.952,CANCELLED,21F,False,57a7d0be620247af,9627.04,1,0.0,True
B1922,P1735,AI142,2025-05-14 11:37:36.952,CONFIRMED,7D,False,76bbb7f55c66e12c,19566.92,2,0.0,True
B1923,P1272,UK169,2025-11-28 11:37:36.952,CANCELLED,33F,False,4fe4711f446aee72,8467.53,2,1.0,True
B1924,P1909,SJ041,2025-05-04 11:37:36.952,CANCELLED,27D,False,2b94ef8bfce73fca,4739.01,1,0.0,True
B1925,P1231,UK171,2025-04-20 11:37:36.952,CONFIRMED,7D,False,7be9b35df3392fa7,29535.22,3,0.0,True
B1926,P1419,AI081,2025-11-27 11:37:36.952,CANCELLED,18F,False,ae9ee5009c211902,,0,,False
B1927,P1767,AI162,2026-01-28 11:37:36.952,PENDING,27D,False,82738c605a35a73f,,0,,False
B1928,P1441,SJ037,2026-01-23 11:37:36.952,CANCELLED,6F,False,be1df26be85d0c9d,6983.66,1,0.0,True
B1929,P1495,SJ037,2025-11-05 11:37:36.952,CONFIRMED,6A,False,4c4c2aa6f5e473fe,,0,,False
B1930,P1023,UK080,2025-12-16 11:37:36.952,PENDING,3B,False,f3fa212afce37975,1625.9,2,1.0,True
B1931,P1108,SJ031,2025-09-26 11:37:36.952,PENDING,16C,False,2463db578194cc1c,10011.51,1,0.0,True
B1932,P1702,AI199,2025-12-28 11:37:36.952,CANCELLED,4B,False,f78e17f518049be0,8636.39,2,1.0,True
B1933,P1501,6F082,2025-05-28 11:37:36.952,CANCELLED,7B,False,8916e911457d4f0b,,0,,False
B1934,P1858,UK217,2026-04-12 11:37:36.952,PENDING,9F,False,0225eb7bf2cc975c,10978.81,1,0.0,True
B1935,P1024,UK014,2026-04-13 11:37:36.952,CANCELLED,6C,False,006980e1e8e72fd4,,0,,False
B1936,P1186,SJ180,2026-01-11 11:37:36.952,CONFIRMED,14D,False,74d08cf9799b2ecf,11286.73,2,0.0,True
B1937,P1287,6F268,2026-02-19 11:37:36.952,CANCELLED,16E,False,5d0a168d31c8f453,6825.66,1,0.0,True
B1938,P1627,UK205,2026-04-07 11:37:36.952,CANCELLED,19B,False,6c99a51a7ca73d59,12242.79,1,0.0,True
B1939,P1337,SJ212,2025-07-22 11:37:36.952,PENDING,22B,False,e753d454489494b8,41153.63,4,0.0,True
B1940,P1877,UK052,2025-06-25 11:37:36.952,CANCELLED,17C,False,2633493434a42398,18574.85,2,0.0,True
B1941,P1913,UK230,2025-06-13 11:37:36.952,CANCELLED,19D,False,7b0147e4c048c13e,1551.73,1,0.0,True
B1942,P1036,AI145,2025-07-18 11:37:36.952,CANCELLED,23D,False,9caae84784964ff2,1755.58,1,0.0,True
B1943,P1793,SJ035,2026-03-13 11:37:36.952,CONFIRMED,7E,False,c6458b69507cc2a1,14420.98,2,0.0,True
B1944,P1136,SJ184,2025-07-20 11:37:36.952,CANCELLED,10B,False,6d1cfac350fd485d,12698.08,2,0.0,True
B1945,P1507,6F207,2025-11-03 11:37:36.952,CONFIRMED,24A,False,39a0dc3e45d44c87,,0,,False
B1946,P1226,UK144,2026-03-30 11:37:36.952,CONFIRMED,15A,False,6979554ccbecf427,11196.94,1,0.0,True
B1947,P1319,AI126,2025-10-22 11:37:36.952,CONFIRMED,1A,False,7e4f076cb1be1208,2186.2,1,0.0,True
B1948,P1839,SJ145,2025-05-19 11:37:36.952,CONFIRMED,10A,False,fe908a3735f5732f,14449.69,2,0.0,True
B1949,P1915,6F040,2025-05-16 11:37:36.952,PENDING,15B,False,59fe329c18cc3a99,14360.11,2,0.0,True
B1950,P1181,UK049,2025-06-15 11:37:36.952,CONFIRMED,21B,False,fa70d56cddb44e61,,0,,False
B1951,P1873,UK049,2026-03-18 11:37:36.952,CANCELLED,3F,False,19a9d43ef39eae49,12831.14,1,0.0,True
B1952,P1085,AI087,2025-10-18 11:37:36.952,CONFIRMED,2C,False,69e7202039e14d4a,10237.24,1,0.0,True
B1953,P1466,AI152,2025-05-24 11:37:36.952,CANCELLED,19A,False,583d4a72a40360e0,12741.76,1,0.0,True
B1954,P1925,SJ240,2025-11-06 11:37:36.952,CONFIRMED,2A,False,79bf7cbd6311688c,14524.79,1,0.0,True
B1955,P1052,AI212,2025-09-14 11:37:36.952,PENDING,22B,False,954ed93af23c7ac5,,0,,False
B1956,P1859,AI064,2025-09-21 11:37:36.952,CONFIRMED,3B,False,4bca62185bb25558,,0,,False
B1957,P1866,6F093,2025-06-07 11:37:36.952,CONFIRMED,32E,False,d6e3860ec9c3f534,4851.79,1,0.0,True
B1958,P1234,AI118,2025-04-28 11:37:36.952,PENDING,29C,False,1f050898bc8dfd09,2727.84,2,0.0,True
B1959,P1958,AI172,2025-12-19 11:37:36.952,CONFIRMED,23D,False,6cc48579a644e7da,17094.08,2,0.0,True
B1960,P1778,6F183,2026-01-30 11:37:36.952,CANCELLED,27E,False,0d2f4eb7006f2576,14657.97,1,0.0,True
B1961,P1798,6F200,2025-07-15 11:37:36.952,CONFIRMED,28A,False,dd8e57d8a47a2888,,0,,False
B1962,P1432,SJ077,2025-12-23 11:37:36.952,CONFIRMED,18C,False,5a584b39766aa6d3,30993.24,4,0.0,True
B1963,P1495,UK030,2026-02-24 11:37:36.952,CONFIRMED,27F,False,9e7d472e509dde59,,0,,False
B1964,P1998,SJ232,2025-05-21 11:37:36.952,PENDING,18B,False,593432594f1b3d9b,,0,,False
B1965,P1099,6F090,2026-01-29 11:37:36.952,CONFIRMED,20D,False,4aea050e69ef08a5,,0,,False
B1966,P1989,UK002,2025-11-06 11:37:36.952,CONFIRMED,12B,False,abf57d6a6f9c4cb3,34300.32,3,0.0,True
B1967,P1598,AI154,2025-07-03 11:37:36.952,CANCELLED,22C,False,bbf7e3245aa803ad,12518.31,1,0.0,True
B1968,P1402,6F089,2025-10-11 11:37:36.952,CONFIRMED,2D,False,46a933da44654876,14600.78,1,0.0,True
B1969,P1395,6F218,2026-04-08 11:37:36.952,CONFIRMED,29A,False,c7b2a9f9d4efbe1b,13598.0,1,0.0,True
B1970,P1526,6F241,2025-11-26 11:37:36.952,CONFIRMED,12B,False,1e72b45992f44482,4558.49,1,0.0,True
B1971,P1414,6F116,2025-08-20 11:37:36.952,CONFIRMED,2B,False,b177930e1fc94637,,0,,False
B1972,P1938,UK199,2025-04-18 11:37:36.952,CANCELLED,19B,False,0d2aeafd861052f6,5458.57,1,0.0,True
B1973,P1612,SJ033,2025-04-28 11:37:36.952,CANCELLED,8C,False,8aeeba47055bf7f4,,0,,False
B1974,P1676,AI210,2025-08-03 11:37:36.952,PENDING,15B,False,7bb710dce0ca2a59,,0,,False
B1975,P1462,UK148,2025-08-26 11:37:36.952,UNKNOWN,20E,True,7cec740f65e1d0a7,7791.01,1,0.0,True
B1976,P1540,AI229,2025-08-27 11:37:36.952,PENDING,16F,False,ae197a703f7241dc,8576.26,1,0.0,True
B1977,P1625,UK005,2026-01-01 11:37:36.952,PENDING,4A,False,95a00be94714eb41,,0,,False
B1978,P1618,SJ080,2025-12-07 11:37:36.952,CONFIRMED,12C,False,1e8d9f684d59ded4,9450.85,1,0.0,True
B1979,P1921,SJ092,2025-12-02 11:37:36.952,CANCELLED,1F,False,1890d927c1b8e911,,0,,False
B1980,P1363,SJ055,2025-12-04 11:37:36.952,CANCELLED,15A,False,1798efb40e780860,12102.14,1,0.0,True
B1981,P1129,AI239,2025-05-17 11:37:36.952,CONFIRMED,19D,False,a5a9449ca5124f23,12166.27,2,0.0,True
B1982,P1083,6F162,2025-06-17 11:37:36.952,UNKNOWN,7A,True,e01272149902d619,,0,,False
B1983,P1270,UK101,2025-06-28 11:37:36.952,UNKNOWN,27A,True,8c085a62e93a3ba4,9117.5,1,0.0,True
B1984,P1243,6F198,2025-04-25 11:37:36.952,CONFIRMED,27F,False,dca07a37e892166f,19611.19,2,0.0,True
B1985,P1387,6F239,2025-09-28 11:37:36.952,CONFIRMED,31F,False,2013cfc2699d9715,,0,,False
B1986,P1213,SJ177,2025-10-07 11:37:36.952,CONFIRMED,13F,False,0e137eff08deac61,,0,,False
B1987,P1817,6F044,2026-03-12 11:37:36.952,CANCELLED,19F,False,c034c3bfb53323da,8733.92,2,0.0,True
B1988,P1165,6F248,2026-02-17 11:37:36.952,PENDING,13A,False,85a7258bb57055d4,13945.28,1,0.0,True
B1989,P1790,6F002,2025-12-10 11:37:36.952,UNKNOWN,16F,True,687c03454265caf7,,0,,False
B1990,P1058,SJ197,2026-03-31 11:37:36.952,CONFIRMED,14B,False,2df7d47f67a47ba7,14394.7,3,1.0,True
B1991,P1601,UK091,2026-01-14 11:37:36.952,CANCELLED,22E,False,f1b9a62b234462b9,,0,,False
B1992,P1882,6F215,2025-04-25 11:37:36.952,CONFIRMED,25C,False,05e2bb65336b9d14,14003.06,3,0.0,True
B1993,P1842,AI093,2026-03-11 11:37:36.952,CANCELLED,5B,False,79e9cbeb16da8bc5,,0,,False
B1994,P1923,UK090,2026-03-31 11:37:36.952,CONFIRMED,21D,False,50960d6c494c2064,,0,,False
B1995,P1503,SJ005,2025-11-20 11:37:36.952,CANCELLED,11C,False,92a83f7829c39b53,,0,,False
B1996,P1705,UK106,2025-08-08 11:37:36.952,CANCELLED,27E,False,049e80abe9c37861,10358.84,1,0.0,True
B1997,P1122,6F223,2025-05-03 11:37:36.952,PENDING,27B,False,17567abe6383d997,,2,2.0,True
B1998,P1647,6F011,2025-10-23 11:37:36.952,CONFIRMED,14C,False,e0daa0f636647993,18385.6,2,0.0,True
B1999,P1412,UK124,2025-08-08 11:37:36.952,UNKNOWN,12B,True,dd75a8115bdbeeee,2806.06,1,0.0,True
